symbol,company_name,market,large_sector_id,census_status,assessment_depth,base_stage,investigation_status,transition_overlay,stage_confidence,score_valid_status,trigger_priority_score,verified_score,provisional_score,score_interval_lower,score_interval_upper,accepted_claim_count,score_contribution_count,recent_event_count,primary_archetype,failed_stage_gates,missing_primitives,provider_gaps,source_gaps,next_actions
003000,부광약품,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003010,혜인,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003030,세아제강지주,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003060,에이프로젠바이오로직스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003070,코오롱글로벌,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003080,SB성보,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003090,대웅,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003100,선광,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003120,일성아이에스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003160,디아이,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003200,일신방직,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003220,대원제약,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003230,삼양식품,,식품수출,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003240,태광산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003280,흥아해운,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003300,한일홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003310,대주산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003350,한국화장품제조,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003380,하림지주,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003460,유화증권,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003470,유안타증권,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003480,한진중공업홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003490,대한항공,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003520,영진약품,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003530,한화투자증권,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003540,대신증권,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003550,LG,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003570,SNT다이내믹스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003580,HLB글로벌,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003610,방림,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003620,KG모빌리티,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003650,미창석유,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003670,포스코퓨처엠,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003680,한성기업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003690,코리안리,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003720,삼영,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003780,진양산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003800,에이스침대,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003830,대한화섬,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003850,보령,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003920,남양유업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
003960,사조대림,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004000,롯데정밀화학,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004020,현대제철,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004060,SG세계물산,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004080,신흥,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004090,한국석유,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004100,태양금속,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004140,동방,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004150,한솔홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004170,신세계,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004250,NPC,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004270,남성,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004310,현대약품,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004360,세방,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004370,농심,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004380,삼익THK,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004410,서울식품,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004430,송원산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004440,삼일씨엔에스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004450,삼화왕관,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004490,세방전지,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004540,깨끗한나라,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004560,현대비앤지스틸,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004590,한국가구,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004650,창해에탄올,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004690,삼천리,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004700,조광피혁,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004710,한솔테크닉스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004720,팜젠사이언스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004770,써니전자,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004780,대륙제관,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004800,효성,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004830,덕성,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004840,DRB동일,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004870,티웨이홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004890,동일산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004910,조광페인트,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004920,씨아이테크,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004960,한신공영,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004970,신라교역,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004980,성신양회,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
004990,롯데지주,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005010,휴스틸,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005030,부산주공,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005070,코스모신소재,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005090,SGC에너지,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005110,한창,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005160,동국산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005180,빙그레,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005250,녹십자홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005290,동진쎄미켐,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005300,롯데칠성,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005320,온타이드,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005360,모나미,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005380,현대차,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005420,코스모화학,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005430,한국공항,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005440,현대지에프홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005490,POSCO홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005500,삼진제약,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005610,삼립,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005670,푸드웰,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005680,삼영전자,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005690,파미셀,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005710,대원산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005720,넥센,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005740,크라운해태홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005750,대림바스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005800,신영와코루,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005810,풍산홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005820,원림,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005830,DB손해보험,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005850,에스엘,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005860,한일사료,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005870,휴니드,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005880,대한해운,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005930,삼성전자,,메모리/HBM,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005940,NH투자증권,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005950,이수화학,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005960,동부건설,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
005990,매일홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006040,동원산업,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006050,국영지앤엠,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006060,화승인더,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006090,사조오양,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006110,삼아알미늄,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006120,SK디스커버리,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006140,피제이전자,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006200,한국전자홀딩스,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006220,제주은행,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006260,LS,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006280,녹십자,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006340,대원전선,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006360,GS건설,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006370,대구백화점,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006380,카프로,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006400,삼성SDI,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006490,프리티,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006570,대림통상,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006620,동구바이오제약,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006650,대한유화,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006660,삼성공조,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
006730,서부T&D,,,SCANNED,CHEAP_BASELINE,Stage0,NO_CURRENT_CATALYST,NONE,LOW,NO_CURRENT_EVENT,0.0,,,,,0,0,0,,,,,,IGNORE
